价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
3080,18,46789-C,4室1卫,6/6层,丰台区,角门西,晨新园,"地铁：距10号线,4号线大兴线角门西站300米"
1990,10,36473-A,3室1卫,6/6层,通州区,梨园,梨园新村,地铁：距八通线梨园站550米
1560,11,131275-C,3室1卫,3/6层,大兴区,义和庄,车站南里,地铁：距4号线大兴线义和庄站1250米
3300,14,46837-A,3室1卫,8/28层,朝阳区,常营,富力阳光美园,地铁：距6号线常营站650米
3040,11,7312-A,3室1卫,1/28层,朝阳区,双井,首城国际,"地铁：距7号线,10号线双井站750米"
1720,11,151186-B,3室1卫,4/6层,顺义区,南法信,华英园（顺义）,地铁：距15号线南法信站800米
2400,20,140750-B,2室1卫,4/6层,通州区,九棵树,葛布店南里,地铁：距八通线九棵树站300米
2000,21,139436-B,3室1卫,5/6层,昌平区,昌平,静心苑,地铁：距昌平线昌平站850米
1940,12,152048-C,3室1卫,13/20层,昌平区,昌平东关,北京怡园,地铁：距昌平线昌平东关站950米
2690,8,7186-B,4室1卫,6/6层,海淀区,马连洼,兰园,地铁：距16号线马连洼站300米
2580,9,1499-C,4室1卫,1/6层,海淀区,西二旗,龙兴园南区,"地铁：距13号线,昌平线西二旗站1700米"
3180,19,11662-B,3室1卫,1/6层,朝阳区,星火,姚家园西里3号院,"地铁：距3号线,20号线星火站350米"
7970,37,48752-A,1室1卫,4/6层,东城区,东直门,十字坡东里,"地铁：距机场线,2号线,13号线东直门站450米"
7560,51,37662-A,1室1卫,9/22层,朝阳区,九龙山,风度柏林,"地铁：距7号线,14号线东段九龙山站500米"
1980,9,52323-C,3室1卫,4/17层,朝阳区,管庄,远洋一方润园6号院,地铁：距八通线管庄站700米
3500,16,815-B,3室1卫,4/14层,朝阳区,三元桥,尚家楼48号院,"地铁：距10号线,12号线,机场线三元桥站550米"
3490,23,12797-B,4室1卫,1/32层,昌平区,天通苑,天通苑西三区,地铁：距5号线天通苑站350米
1970,12,66200-A,3室1卫,12/22层,通州区,群芳,海棠湾二期,地铁：距7号线群芳站850米
2220,7,10040-C,3室2卫,7/13层,朝阳区,草房,北京像素北区,地铁：距6号线草房站400米
2950,13,48404-B,3室1卫,8/11层,丰台区,角门西,瑞丽江畔,"地铁：距10号线,4号线大兴线角门西站350米"
2950,18,8084-B,3室1卫,6/15层,朝阳区,青年路,甘露园南里二区,地铁：距6号线青年路站800米
1490,16,33428-B,4室1卫,1/11层,房山区,篱笆房,加州水郡四期,地铁：距房山线篱笆房站2550米
1750,11,50642-D,4室1卫,3/6层,顺义区,石门,前进花园石门苑,地铁：距15号线石门站800米
1560,9,119721-C,3室1卫,3/6层,通州区,通州北关,北通集团家属楼,地铁：距6号线通州北关站1450米
1650,9,16969-C,3室1卫,5/6层,大兴区,黄村西大街,兴政西里,地铁：距4号线大兴线黄村西大街站400米
1720,7,64094-B,4室1卫,6/11层,通州区,物资学院路,8哩岛,地铁：距6号线物资学院路站800米
1620,9,129584-C,3室1卫,3/4层,通州区,通州北关,北通集团家属楼,地铁：距6号线通州北关站1450米
3500,17,154674-A,2室1卫,16/28层,朝阳区,劲松,农光里,地铁：距10号线劲松站350米
,,,,,,,,
1840,12,20976-C,3室1卫,1/6层,通州区,次渠,府东苑,"地铁：距亦庄线,17号线次渠站1150米"
1800,9,51747-C,3室1卫,1/18层,顺义区,花梨坎,天裕昕园西区,地铁：距15号线花梨坎站2750米
1980,13,71808-B,5室1卫,3/4层,昌平区,朱辛庄,豆各庄新村,"地铁：距昌平线,8号线朱辛庄站1350米"
7220,58,57882-A,1室1卫,4/29层,西城区,达官营,朗琴园,"地铁：距7号线,16号线达官营站450米"
1620,8,45145-B,3室1卫,4/6层,通州区,果园,后南仓,地铁：距八通线果园站1050米
1670,9,129373-B,4室1卫,11/18层,顺义区,花梨坎,天裕昕园西区,地铁：距15号线花梨坎站2750米
1620,8,34765-B,3室1卫,23/29层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
1700,9,114473-A,4室1卫,4/6层,通州区,通州北苑,通惠北路小区,地铁：距八通线通州北苑站1300米
2530,7,56801-C,3室1卫,1/6层,朝阳区,劲松,劲松四区,地铁：距10号线劲松站650米
3720,24,35267-A,4室1卫,15/29层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米
7350,41,140524-A,1室1卫,5/16层,西城区,阜成门,阜成门北大街,地铁：近2号线阜成门
3760,17,142241-C,3室1卫,5/6层,海淀区,万寿路,大件厂宿舍,地铁：距1号线万寿路站400米
1750,10,21415-A,2室1卫,5/6层,通州区,万盛东,群芳三园,地铁：距7号线万盛东站1100米
1980,8,152432-C,3室1卫,1/6层,石景山区,古城,十万坪,地铁：距1号线古城站600米
1850,9,49974-A,4室1卫,5/6层,大兴区,黄村西大街,兴政家园,地铁：距4号线大兴线黄村西大街站300米
1760,12,23677-C,3室1卫,2/20层,顺义区,顺义,双兴东区,地铁：距15号线顺义站900米
2570,7,46147-C,3室1卫,4/6层,朝阳区,劲松,劲松六区,地铁：距10号线劲松站850米
1920,9,67630-B,4室1卫,4/6层,丰台区,火箭万源,云龙家园,地铁：距亦庄线旧宫站2250米
2470,10,147823-C,3室1卫,5/6层,海淀区,五棵松,太平路44号院,地铁：距1号线五棵松站1150米
1920,13,21215-B,5室1卫,2/13层,顺义区,南法信,焦各庄街2号院,地铁：距15号线南法信站950米
1850,10,48223-A,3室1卫,3/6层,大兴区,黄村西大街,三合南里社区（大兴）,地铁：距4号线大兴线黄村西大街站700米
2810,27,79869-A,4室1卫,4/6层,昌平区,龙泽,龙兴园西区,地铁：距13号线龙泽站1950米
3450,15,32078-C,4室1卫,6/6层,海淀区,马连洼,菊园,地铁：距13号线上地站2500米
1570,8,81147-D,4室1卫,5/12层,通州区,通运门,京贸家园,地铁：距6号线通运门站2650米
3340,17,129969-B,3室1卫,1/11层,昌平区,龙泽,龙兴园西区,地铁：距13号线龙泽站1950米
1620,11,26524-A,4室1卫,5/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
1990,27,11409-A,3室1卫,6/6层,通州区,果园,翠屏北里东区,地铁：距八通线果园站400米
4360,22,129894-D,4室1卫,3/11层,朝阳区,立水桥南,华发颐园,地铁：距5号线立水桥南站200米
1690,9,75464-A,3室1卫,4/6层,顺义区,顺义,仓上小区,地铁：距15号线顺义站1900米
1960,10,17285-B,3室1卫,15/28层,大兴区,生物医药基地,住总正华多彩嘉园,地铁：距4号线大兴线生物医药基地站400米
2760,11,26636-C,3室1卫,8/26层,朝阳区,潘家园,农光南里,地铁：距10号线潘家园站250米
3140,11,52988-A,3室1卫,1/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
,,,,,,,,
2690,12,1137-D,5室1卫,1/6层,昌平区,龙泽,通达园,地铁：距13号线龙泽站950米
1920,11,137666-B,4室1卫,4/6层,顺义区,石门,前进花园玉兰苑,地铁：距15号线石门站650米
3650,15,52458-A,3室1卫,2/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
,,,,,,,,
2630,18,154132-B,2室1卫,5/6层,通州区,通州北苑,中山大街108号院,地铁：距八通线通州北苑站750米
2020,10,1086-B,3室1卫,17/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
2740,16,21567-A,3室1卫,7/28层,朝阳区,黄渠,泰福苑三区,地铁：距6号线黄渠站500米
2550,15,298-B,3室1卫,3/6层,大兴区,亦庄文化园,新康家园,地铁：距亦庄线亦庄文化园站750米
2480,16,8151-B,3室1卫,3/6层,大兴区,亦庄文化园,新康家园,地铁：距亦庄线亦庄文化园站750米
1810,10,143995-D,4室1卫,16/16层,丰台区,东高地,蓝天怡景,地铁：距8号线南段东高地站1450米
2520,15,146437-B,3室1卫,1/5层,石景山区,八角游乐园,石景山路23号院,地铁：距1号线八角游乐园站200米
1850,12,119447-A,3室1卫,20/21层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
2630,17,28-B,5室2卫,6/6层,朝阳区,北苑,广华居,地铁：距13号线北苑站1100米
2240,10,77052-B,3室1卫,15/18层,丰台区,大井,彩虹嘉园,地铁：距14号线西段大井站800米
1620,10,43546-A,3室1卫,5/6层,通州区,梨园,云景西里,地铁：距八通线梨园站750米
2050,10,1210-B,3室1卫,6/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
4020,22,154431-A,3室1卫,11/12层,石景山区,八角游乐园,时代庐峰,地铁：距1号线八角游乐园站300米
7140,57,51799-A,1室1卫,3/8层,朝阳区,百子湾,沿海赛洛城,地铁：距7号线百子湾站650米
3160,16,8710-A,5室1卫,22/26层,朝阳区,欢乐谷景区,北京华侨城1号院,地铁：距7号线欢乐谷景区站350米
1730,16,52086-B,3室1卫,4/6层,房山区,广阳城,原香小镇二区,地铁：距房山线广阳城站1900米
5340,59,127890-A,1室1卫,6/18层,丰台区,大红门,鑫福里小区,"地铁：距8号线南段,10号线大红门站450米"
1730,7,11594-B,3室1卫,24/27层,通州区,通州北关,K2清水湾,地铁：距6号线通州北关站1950米
2730,17,3256-B,3室1卫,1/6层,朝阳区,管庄,京通苑阳光华苑,地铁：距八通线管庄站500米
1870,17,75817-C,3室1卫,21/21层,房山区,长阳,西悦欣居,地铁：距房山线长阳站1050米
2910,12,149346-A,2室1卫,4/6层,丰台区,丰台南路,韩庄子西里,地铁：距9号线丰台南路站550米
2840,20,5937-C,3室1卫,3/15层,昌平区,天通苑,天通苑西三区,地铁：距5号线天通苑站350米
7640,77,51936-A,1室1卫,12/26层,西城区,广安门内,立恒名苑,地铁：距7号线广安门内站1100米
1900,13,32155-B,6室1卫,6/6层,大兴区,高米店南,康颐园,地铁：距4号线大兴线高米店南站300米
1780,19,40474-B,3室1卫,19/28层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
1720,9,152484-A,2室1卫,26/28层,通州区,土桥,华远铭悦,地铁：距八通线土桥站950米
2630,16,11854-C,3室1卫,5/6层,朝阳区,黄渠,常营民族家园三期,地铁：距6号线黄渠站200米
1990,9,17572-A,3室1卫,4/16层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米
1290,10,122355-C,3室1卫,1/6层,房山区,广阳城,小西庄回迁楼,地铁：距房山线广阳城站1300米
3300,16,159155-A,2室1卫,3/18层,朝阳区,潘家园,潘家园东里,地铁：距10号线潘家园站700米
1910,8,59392-C,4室1卫,14/16层,朝阳区,管庄,杨闸新村,地铁：距八通线管庄站650米
3020,9,134539-A,3室1卫,1/9层,东城区,磁器口,兴隆都市馨园,"地铁：距5号线,7号线磁器口站400米"
1850,26,47731-C,4室2卫,5/6层,昌平区,天通苑北,名佳花园一区,地铁：距5号线天通苑北站2500米
1640,12,33229-A,3室1卫,1/6层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
1310,12,125292-D,4室1卫,3/6层,房山区,广阳城,张家场周转房,地铁：距房山线广阳城站1200米
3230,10,154201-A,2室1卫,3/22层,海淀区,公主坟,普惠南里,"地铁：距1号线,10号线公主坟站550米"
5490,59,129963-A,1室1卫,16/20层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
3780,10,137165-A,2室1卫,5/6层,朝阳区,安华桥,安华西里一区,"地铁：距8号线,12号线安华桥站350米"
1810,9,155825-C,3室1卫,4/6层,大兴区,黄村西大街,兴华中里,地铁：距4号线大兴线黄村西大街站250米
1910,7,77628-A,2室1卫,2/5层,丰台区,大红门南,大红门南里,地铁：距8号线南段大红门南站200米
2830,9,4725-A,3室1卫,5/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
3190,15,9138-A,5室1卫,5/28层,朝阳区,潘家园,翌景嘉园,地铁：距10号线潘家园站350米
3070,11,17731-D,4室1卫,4/17层,朝阳区,关庄,嘉铭桐城E区,地铁：距15号线关庄站300米
5390,45,67023-A,1室1卫,10/16层,石景山区,古城,古城南里,地铁：距1号线古城站100米
1480,12,53831-C,4室1卫,5/5层,顺义区,顺义,裕龙一区,地铁：距15号线顺义站1350米
2880,9,1156-C,3室1卫,6/6层,海淀区,西二旗,智学苑,"地铁：距13号线,昌平线西二旗站450米"
2130,8,150293-C,3室1卫,3/6层,大兴区,旧宫,灵秀山庄,地铁：距亦庄线旧宫站900米
3080,16,2670-B,4室1卫,2/6层,昌平区,回龙观,龙腾苑六区,地铁：距13号线回龙观站400米
5170,86,136526-A,2室1卫,3/9层,通州区,梨园,孙王场小区,地铁：距八通线梨园站650米
2870,17,6965-A,3室1卫,2/6层,朝阳区,黄渠,常营民族家园三期,地铁：距6号线黄渠站200米
2350,9,7845-D,4室1卫,1/6层,昌平区,回龙观,南店新村,地铁：距8号线育新站1100米
2370,23,140711-C,4室1卫,8/16层,大兴区,黄村火车站,林校中里,地铁：距4号线大兴线黄村火车站站900米
2860,16,147707-C,3室1卫,4/18层,昌平区,天通苑,天通苑北一区,地铁：距5号线天通苑站350米
3180,26,149455-C,5室2卫,13/14层,顺义区,国展,天竺花园,地铁：距15号线国展站1300米
1840,8,140443-A,2室1卫,20/28层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
,,,,,,,,
8380,62,9402-A,1室1卫,5/29层,朝阳区,望京东,宝星国际二期,地铁：距15号线望京东站450米
4770,28,2858-C,4室1卫,5/17层,朝阳区,望京,风格雅园,"地铁：距14号线东段,15号线望京站550米"
1940,12,64053-B,4室1卫,5/6层,通州区,九棵树,蓝调沙龙,地铁：距八通线九棵树站550米
2660,15,26058-A,2室1卫,6/6层,石景山区,八宝山,永乐西区,地铁：距1号线八宝山站1000米
1660,10,140711-A,4室1卫,8/16层,大兴区,黄村火车站,林校中里,地铁：距4号线大兴线黄村火车站站900米
5780,45,42355-A,1室1卫,3/6层,朝阳区,平乐园,磨房北里,地铁：距14号线东段平乐园站500米
4330,35,40741-A,1室1卫,1/5层,朝阳区,双桥,东柳西里,地铁：距八通线双桥站900米
4020,37,35840-A,1室1卫,5/5层,顺义区,顺义,建新北区,地铁：距15号线顺义站700米
6690,41,124736-A,1室1卫,11/25层,朝阳区,惠新西街北口,安慧里二区,地铁：距5号线惠新西街北口站900米
6900,38,57082-A,1室1卫,16/18层,西城区,车公庄西,车公庄大街北里,"地铁：距6号线,2号线车公庄站700米"
3500,44,10140-A,1室1卫,5/6层,通州区,北运河西,柳岸景园,地铁：距6号线北运河西站1300米
1520,9,26887-A,2室1卫,6/6层,顺义区,顺义,建新南区,地铁：距15号线顺义站1050米
1220,9,29414-D,4室1卫,3/16层,房山区,篱笆房,天资华府,地铁：距房山线篱笆房站1950米
1570,9,29917-A,4室1卫,5/6层,顺义区,顺义,双兴东区,地铁：距15号线顺义站900米
3050,11,5517-C,4室1卫,11/26层,昌平区,龙泽,融泽嘉园新6号院,地铁：距13号线龙泽站750米
1520,12,152507-B,3室1卫,1/10层,房山区,良乡大学城西,紫汇家园,地铁：距房山线良乡大学城西站550米
1900,9,37024-A,2室1卫,2/16层,顺义区,花梨坎,天裕昕园,地铁：距15号线花梨坎站2550米
4210,19,713-B,5室2卫,25/28层,朝阳区,劲松,华腾园,地铁：距10号线劲松站450米
3040,11,9528-B,4室1卫,17/22层,朝阳区,惠新西街北口,安慧东里,地铁：距5号线惠新西街北口站550米
3280,22,10906-B,4室1卫,10/15层,朝阳区,传媒大学,艺水芳园,地铁：距八通线传媒大学站950米
3300,20,15795-C,4室1卫,1/12层,通州区,北运河西,运河明珠家园,地铁：距6号线北运河西站300米
1490,13,24680-C,3室1卫,5/6层,房山区,良乡南关,罗府家园,地铁：距房山线良乡南关站400米
3620,59,37729-A,1室1卫,4/17层,房山区,广阳城,世茂维拉,地铁：距房山线广阳城站700米
1780,6,6966-B,4室1卫,13/28层,朝阳区,垡头,垡头翠城馨园南区,地铁：距7号线垡头站850米
1730,15,154007-B,2室1卫,9/12层,房山区,良乡大学城北,水碾屯西里,地铁：距房山线良乡大学城北站750米
1840,11,36899-A,3室1卫,2/5层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
2680,16,2555-A,3室1卫,2/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
1510,11,141235-B,3室1卫,4/22层,房山区,广阳城,城建广悦居,地铁：距房山线广阳城站750米
3310,22,3455-C,4室1卫,1/6层,昌平区,平西府,田园风光雅苑,地铁：距8号线平西府站350米
9330,95,152005-A,2室1卫,2/6层,东城区,广渠门外,双花园南里一区,"地铁：距7号线,17号线广渠门外站600米"
2640,10,4970-A,3室1卫,4/6层,东城区,广渠门外,建木小区,"地铁：距7号线,17号线广渠门外站300米"
1860,14,42515-B,3室1卫,8/19层,通州区,万盛西,大方居,地铁：距7号线万盛西站1350米
6730,43,69325-A,1室1卫,15/18层,朝阳区,柳芳,柳芳北里社区,地铁：距13号线柳芳站550米
2340,17,10532-C,3室1卫,4/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
2840,14,12095-E,5室1卫,6/12层,朝阳区,成寿寺,中海城风情苑,地铁：距10号线成寿寺站350米
3880,60,152721-A,1室1卫,1/11层,大兴区,荣昌东街,泰河园七里,地铁：距亦庄线荣昌东街站2650米
1480,13,67771-B,3室1卫,2/12层,顺义区,俸伯,仁和花园一区,地铁：距15号线俸伯站2450米
5250,33,67891-A,1室1卫,1/6层,朝阳区,北工大西门,南新园,地铁：距14号线东段北工大西门站600米
1980,11,123720-A,2室1卫,4/6层,通州区,通州北苑,北苑55号院,地铁：距八通线通州北苑站550米
3750,9,69540-B,2室1卫,5/6层,海淀区,西土城,塔院迎春园,"地铁：距10号线,昌平线西土城站400米"
1340,9,41840-B,4室1卫,2/9层,房山区,良乡大学城北,金地朗悦朗园,地铁：距房山线良乡大学城北站800米
1300,9,41437-C,3室1卫,6/10层,房山区,良乡大学城,东羊庄新村,地铁：距房山线良乡大学城站1200米
5720,57,22363-A,1室1卫,18/27层,朝阳区,化工,官悦欣园B区,地铁：距7号线化工站700米
1410,9,32303-B,5室1卫,3/19层,房山区,广阳城,北京城建国誉府,地铁：距房山线广阳城站1200米
1780,8,65154-A,2室1卫,3/6层,顺义区,顺义,东兴一区,地铁：距15号线顺义站400米
3200,13,48154-D,5室1卫,4/12层,朝阳区,传媒大学,珠江绿洲家园,地铁：距八通线传媒大学站550米
3330,46,123829-A,1室1卫,4/6层,通州区,北运河西,美然百度城,地铁：距6号线北运河西站1350米
3070,85,11482-B,3室1卫,1/7层,朝阳区,南楼梓庄,紫南家园（北区）,地铁：距7号线南楼梓庄站300米
3080,18,149205-B,2室1卫,5/6层,丰台区,丰台南路,韩庄子三里,地铁：距9号线丰台南路站600米
3140,18,150484-A,2室1卫,1/6层,丰台区,丰台南路,富丰园小区,地铁：距9号线丰台南路站1100米
6000,40,17904-A,1室1卫,4/28层,海淀区,六道口,双清路2号院,地铁：距15号线六道口站1800米
8100,54,22390-A,1室1卫,2/6层,朝阳区,大望路,阳光100,"地铁：距1号线,14号线东段大望路站400米"
1970,6,1508-B,4室1卫,3/22层,朝阳区,青年路,金隅泰和园,地铁：距6号线青年路站1250米
,,,,,,,,
4000,10,153585-A,2室1卫,3/6层,海淀区,知春里,青云北区,地铁：距10号线知春里站300米
4040,47,69869-A,1室1卫,4/12层,大兴区,天宫院,保利春天派,地铁：距4号线大兴线天宫院站100米
7040,78,18533-A,2室1卫,2/28层,朝阳区,北苑路北,恒大名都,地铁：距5号线北苑路北站1200米
6830,73,53170-A,2室1卫,7/16层,通州区,物资学院路,永顺家园,地铁：距6号线物资学院路站700米
7150,62,18243-A,2室1卫,5/6层,东城区,广渠门外,南水关,"地铁：距7号线,17号线广渠门外站650米"
6490,74,144681-A,2室1卫,1/18层,丰台区,石榴庄,光彩家园,地铁：距10号线石榴庄站300米
6650,37,75480-A,1室1卫,3/6层,朝阳区,双井,双井东院,"地铁：距7号线,10号线双井站150米"
6830,48,34946-A,1室1卫,1/8层,东城区,广渠门内,幸福家园,地铁：距7号线广渠门内站350米
5500,49,59908-A,1室1卫,24/28层,朝阳区,草房,金隅丽景园,地铁：距6号线草房站200米
3960,50,35755-A,1室1卫,8/11层,通州区,北运河西,乔庄东区,地铁：距6号线北运河西站650米
,,,,,,,,
2720,16,147650-C,3室1卫,8/24层,丰台区,丰台南路,新华街五里,地铁：距9号线丰台南路站700米
3760,19,152798-B,3室1卫,3/18层,大兴区,西红门,世嘉博苑,地铁：距4号线大兴线西红门站250米
3490,20,153440-C,3室1卫,4/6层,通州区,果园,翠屏北里西区,地铁：距八通线果园站400米
6140,53,45884-A,1室1卫,10/29层,丰台区,六里桥,玉璞家园,"地铁：距10号线,14号线西段西局站1000米"
3010,21,149548-B,3室1卫,2/6层,昌平区,回龙观东大街,霍营小区,地铁：距8号线回龙观东大街站850米
1380,12,49128-C,4室1卫,3/6层,房山区,良乡大学城西,玉竹园,地铁：距房山线良乡大学城西站400米
1860,10,65235-A,3室1卫,3/6层,顺义区,石门,前进花园牡丹苑,地铁：距15号线石门站300米
2500,16,13916-C,3室1卫,6/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
8320,40,44738-A,1室1卫,11/16层,海淀区,知春路,荣上居,"地铁：距13号线,10号线知春路站400米"
4460,59,140272-A,2室1卫,21/29层,通州区,通州北关,K2清水湾,地铁：距6号线通州北关站1950米
3440,18,158631-A,2室1卫,11/18层,朝阳区,平乐园,磨房北里,地铁：距14号线东段平乐园站500米
3060,17,152119-B,2室1卫,1/6层,丰台区,丰台南路,韩庄子四里,地铁：距9号线丰台南路站450米
3790,33,5616-E,5室1卫,6/6层,朝阳区,青年路,雅成一里,地铁：距6号线青年路站550米
1390,7,16254-D,4室1卫,20/20层,通州区,通州北关,富力惠兰美居,地铁：距6号线通州北关站3100米
5380,47,28974-A,2室1卫,2/6层,朝阳区,垡头,垡头西里,地铁：距7号线欢乐谷景区站1150米
6500,63,149885-A,1室1卫,1/29层,西城区,达官营,西豪逸景家园,"地铁：距7号线,16号线达官营站600米"
3240,48,129120-A,1室1卫,1/6层,昌平区,沙河,于辛家园,地铁：距昌平线沙河站750米
3320,38,147678-A,1室1卫,8/12层,通州区,北运河东,荔景园,地铁：距6号线北运河东站1100米
,,,,,,,,
4100,56,15229-A,1室1卫,1/22层,通州区,物资学院路,悦澜水岸家园,地铁：距6号线物资学院路站2350米
5410,43,65170-A,1室1卫,16/26层,丰台区,方庄,10AM新坐标,地铁：距14号线东段方庄站400米
6090,27,9458-A,1室1卫,12/18层,朝阳区,双井,东三环南路,"地铁：距7号线,10号线双井站500米"
4700,45,34857-A,1室1卫,3/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
1690,8,151194-A,3室1卫,3/6层,大兴区,黄村西大街,永华北里,地铁：距4号线大兴线黄村西大街站700米
4930,52,10662-A,1室1卫,9/28层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米
1410,9,152507-C,3室1卫,1/10层,房山区,良乡大学城西,紫汇家园,地铁：距房山线良乡大学城西站550米
6540,47,5056-A,1室1卫,1/6层,朝阳区,朝阳门,禄米仓胡同67号院,"地铁：距2号线,6号线朝阳门站850米"
4190,24,19623-B,3室1卫,23/33层,丰台区,方庄,10AM新坐标,地铁：距14号线东段方庄站400米
4110,24,145262-A,3室1卫,6/10层,大兴区,亦庄桥,星岛假日,地铁：距亦庄线亦庄桥站200米
1840,9,137304-A,3室1卫,3/6层,通州区,梨园,葛布店东里,地铁：距八通线梨园站700米
3660,24,12186-F,6室2卫,6/6层,昌平区,回龙观东大街,华龙苑北里,地铁：距8号线回龙观东大街站600米
10420,101,152701-A,2室1卫,5/16层,朝阳区,九龙山,风度柏林,"地铁：距7号线,14号线东段九龙山站500米"
3540,20,1675-B,4室1卫,6/15层,朝阳区,立水桥南,北苑家园莲葩园,地铁：距5号线立水桥南站650米
8150,79,150857-A,2室1卫,25/28层,朝阳区,青年路,国美第一城西区,地铁：距6号线青年路站1250米
5920,49,52401-A,1室1卫,1/17层,丰台区,方庄,左安浦园,地铁：距14号线东段方庄站900米
4020,23,38839-D,4室2卫,3/18层,东城区,建国门,华侨村,"地铁：距1号线,2号线建国门站400米"
6190,89,130977-A,2室1卫,6/11层,通州区,北运河东,新华联运河湾,地铁：距6号线北运河西站800米
4760,42,55668-A,1室1卫,2/6层,昌平区,龙泽,龙兴园西区,地铁：距13号线龙泽站1950米
6540,101,137923-A,2室1卫,3/6层,昌平区,回龙观东大街,龙锦苑东二区,地铁：距8号线回龙观东大街站650米
6380,49,150933-A,1室1卫,16/28层,朝阳区,九龙山,易构空间,"地铁：距7号线,14号线东段九龙山站700米"
4430,60,143590-A,1室1卫,15/25层,通州区,梨园,云景豪庭,地铁：距八通线梨园站600米
5620,36,58330-A,1室1卫,5/6层,海淀区,万寿路,翠微南里,地铁：距1号线万寿路站600米
1200,7,29818-A,3室1卫,4/6层,顺义区,俸伯,滨河小区,地铁：距15号线俸伯站1600米
5200,29,153236-A,1室1卫,13/23层,丰台区,蒲黄榆,gogo新世代,"地铁：距5号线,14号线东段蒲黄榆站100米"
1330,12,33423-A,3室1卫,6/6层,房山区,良乡大学城西,玉竹园,地铁：距房山线良乡大学城西站400米
1330,13,35394-B,4室1卫,10/10层,房山区,苏庄,佳世苑小区,地铁：距房山线苏庄站650米
3420,9,116506-A,2室1卫,5/7层,海淀区,白堆子,增光路甲34号,地铁：距9号线白堆子站400米
3140,20,147585-C,3室1卫,25/27层,石景山区,古城,长安家园,地铁：距1号线古城站300米
6870,57,150563-A,1室1卫,27/27层,朝阳区,双井,百环家园,"地铁：距7号线,10号线双井站550米"
1490,11,15741-C,3室1卫,2/6层,房山区,良乡大学城西,阳光邑上,地铁：距房山线良乡大学城西站750米
3610,18,140906-A,2室1卫,11/16层,海淀区,西钓鱼台,万寿路甲15号院四区,地铁：距10号线西钓鱼台站800米
7190,85,152180-A,2室1卫,10/26层,丰台区,方庄,四方景园一区,地铁：距14号线东段方庄站850米
5960,82,148790-A,2室1卫,15/15层,大兴区,旧宫,亦庄北岸,地铁：距亦庄线旧宫站1050米
4490,49,44395-A,1室1卫,12/14层,通州区,梨园,云景东里,地铁：距八通线梨园站350米
5610,54,135677-A,1室1卫,9/14层,朝阳区,潘家园,潘家园东里,地铁：距10号线潘家园站700米
4840,39,41083-A,1室1卫,6/6层,朝阳区,传媒大学,电建北院,地铁：距八通线传媒大学站750米
1300,7,9806-B,4室1卫,1/4层,通州区,通州北关,北通集团家属楼,地铁：距6号线通州北关站1450米
1440,9,9572-A,3室1卫,6/6层,通州区,北运河西,玉桥北里,地铁：距6号线北运河西站1250米
4790,31,53829-B,4室1卫,5/20层,朝阳区,大屯路东,安慧北里逸园,"地铁：距5号线,15号线大屯路东站200米"
4110,24,153842-A,3室1卫,3/11层,丰台区,首经贸,万年花城四期,"地铁：距10号线,房山线首经贸站450米"
3480,20,89-A,3室2卫,2/18层,丰台区,石榴庄,慧时欣园,地铁：距10号线石榴庄站200米
5270,92,146716-A,2室1卫,5/6层,朝阳区,草房,朝通嘉园,地铁：距6号线草房站800米
6990,58,152301-A,1室1卫,19/21层,东城区,广渠门外,领行国际,"地铁：距7号线,17号线广渠门外站600米"
8520,123,147696-A,2室1卫,11/21层,朝阳区,黄渠,鑫兆佳园,地铁：距6号线黄渠站750米
3970,53,147786-A,1室1卫,3/19层,通州区,梨园,泉蔷佳苑,地铁：距八通线梨园站250米
,,,,,,,,
6590,55,35877-A,1室1卫,16/24层,朝阳区,芍药居,芍药居北里,"地铁：距10号线,13号线芍药居站1050米"
9350,73,146444-A,1室1卫,7/27层,朝阳区,朝阳公园,丽水嘉园,"地铁：距3号线,14号线东段朝阳公园站400米"
9570,89,144497-A,2室1卫,10/14层,朝阳区,大郊亭,后现代城,地铁：距7号线大郊亭站650米
